Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
10868,10721,Directed,10868_10721,,,4,404760,0,0,134980,799,432
14698,14869,Directed,14698_14869,,,281,3472600,14050,9857,1,4864,25186
10396,14125,Directed,10396_14125,,,17,42079,150,51,2465,1269,815
14492,13930,Directed,14492_13930,,,3184,94730296,353632,273665,23243,46584,336116
13930,11995,Directed,13930_11995,,,1551,26745380,110792,67216,87739,41890,129230
10397,14098,Directed,10397_14098,,,4100,79149750,365329,258968,2144,28956,291252
10551,15385,Directed,10551_15385,,,8,13952,56,37,2999,910,403
15853,12720,Directed,15853_12720,,,16,17488,80,21,210,290,260
10245,14167,Directed,10245_14167,,,47,119616,375,290,1383,4012,4132
10617,12436,Directed,10617_12436,,,245,857500,0,0,81296,1464,10596
15979,11762,Directed,15979_11762,,,7,15000,51,27,5,50,435
14869,12324,Directed,14869_12324,,,289,14827000,0,0,5207884,19357,49085
11986,11938,Directed,11986_11938,,,1,3500,0,0,1287,153,53
11267,11278,Directed,11267_11278,,,1241,15668772,62190,39571,2795,10557,75104
11298,13244,Directed,11298_13244,,,3554,218354718,306914,173813,88569471,52272,228476
14635,11042,Directed,14635_11042,,,860,25249687,116683,99537,12103,56375,119351
10747,12266,Directed,10747_12266,,,2220,26474818,108751,82096,584,12012,129851
11193,10785,Directed,11193_10785,,,151,1887500,7547,6448,1937,7722,14037
10140,13487,Directed,10140_13487,,,675,24774600,97020,87579,23435,19620,86205
12365,13230,Directed,12365_13230,,,241,843500,0,0,473606,876,7314
11193,11109,Directed,11193_11109,,,105,1853850,7335,4791,607,9702,16271
13495,11433,Directed,13495_11433,,,466,10840711,37183,31438,14582,22224,59478
11470,11567,Directed,11470_11567,,,2,6900,0,0,608,66,26
13389,11295,Directed,13389_11295,,,1,15500,0,0,2769,491,107
12448,10146,Directed,12448_10146,,,1,120900,0,0,32526,350,97
10257,11618,Directed,10257_11618,,,1668,21154337,81739,61192,293570,7436,73728
13061,12917,Directed,13061_12917,,,1,90000,0,0,51192,1270,144
10140,11193,Directed,10140_11193,,,261,10113730,40128,33418,4953,16120,39703
12478,10785,Directed,12478_10785,,,2639,67535700,272289,200242,2947,11748,121274
10926,14747,Directed,10926_14747,,,9,378480,942,89,160142,3879,1480
11274,13232,Directed,11274_13232,,,1,11670,50,14,1,158,70
14122,10135,Directed,14122_10135,,,15,315791,879,694,38199,3795,1227
14895,10304,Directed,14895_10304,,,9,20489,47,14,1246,770,537
12195,14718,Directed,12195_14718,,,633,1384092,5253,2050,21702,2755,6898
13495,11042,Directed,13495_11042,,,367,4335728,18917,15992,4,28427,46426
14273,15444,Directed,14273_15444,,,17,33123,109,22,1112,517,399
13303,12478,Directed,13303_12478,,,2745,170148432,569971,486984,13640669,94830,398036
12190,12945,Directed,12190_12945,,,45,2250000,0,0,2135777,2136,16535
14321,13244,Directed,14321_13244,,,118,7257939,0,0,3737106,16870,20417
10423,10817,Directed,10423_10817,,,264,924000,0,0,281814,1608,11541
10423,15376,Directed,10423_15376,,,233,2846100,11824,7318,734,7970,27607
12982,12492,Directed,12982_12492,,,1,3500,0,0,480,185,66
11618,15024,Directed,11618_15024,,,232,6515955,29915,27293,149,35948,47965
12807,12831,Directed,12807_12831,,,2,2742,12,2,1047,172,82
11193,10868,Directed,11193_10868,,,1080,11654397,53935,36971,721,20200,63986
13821,10559,Directed,13821_10559,,,1341,3974600,11969,7533,8170,1908,27706
13931,11193,Directed,13931_11193,,,1204,14668607,61630,52762,1420,31040,104400
13303,10868,Directed,13303_10868,,,331,33033233,230,211,11275585,21394,26115
10994,13303,Directed,10994_13303,,,2,292100,188,155,185198,980,145
14843,10599,Directed,14843_10599,,,2,216659,183,170,70110,3304,509
15153,13061,Directed,15153_13061,,,1,5532,0,0,589,808,75
14747,11884,Directed,14747_11884,,,8244,194911913,762181,563882,919691,30464,358050
14919,10299,Directed,14919_10299,,,405,2023847,5104,2355,95209,42952,63167
11003,11298,Directed,11003_11298,,,1828,20941930,89594,66653,2022,21235,191166
10004,15861,Directed,10004_15861,,,1,5600,0,0,355,36,13
15862,12779,Directed,15862_12779,,,72,101695,450,151,2293,1938,1898
14574,10397,Directed,14574_10397,,,1699,17062540,85210,62547,1,5712,103804
12173,11298,Directed,12173_11298,,,727,58668900,162111,147887,7463065,45408,303259
12892,11042,Directed,12892_11042,,,1054,36781675,167077,149738,725261,82120,253799
15249,12951,Directed,15249_12951,,,2,48110,50,45,2838,914,208
12156,10620,Directed,12156_10620,,,211,2815385,11754,5918,14543,3132,7739
13061,11996,Directed,13061_11996,,,2,180000,0,0,63240,1138,264
11298,12278,Directed,11298_12278,,,1668,58071230,214834,113868,58573,6560,88216
