Source,Target,Type,id,label,timeset,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,weight,DISTANCE,AIR_TIME
46,19,Directed,46_19,,,7,325476,154,125,138366,1491,291
54,21,Directed,54_21,,,1522,18743601,76214,43041,45237,9317,54061
47,9,Directed,47_9,,,932,68830290,49831,32875,36787543,55884,114768
55,34,Directed,55_34,,,2175,27374258,109344,74817,4097,37490,233346
30,36,Directed,30_36,,,1,40170,160,105,332,1910,221
4,53,Directed,4_53,,,6097,231592510,891601,722531,1465917,274559,954848
47,10,Directed,47_10,,,2,218538,0,0,21000,1701,215
55,47,Directed,55_47,,,3009,98842792,151327,115911,39135455,75269,260177
29,51,Directed,29_51,,,7363,142231667,537133,386740,2446,169507,772842
54,18,Directed,54_18,,,11,491202,150,96,108828,2416,600
13,24,Directed,13_24,,,6117,219703005,883549,688447,1087453,53618,495858
26,29,Directed,26_29,,,4485,119727926,456781,339180,484897,106241,374739
29,16,Directed,29_16,,,24,2419321,274,231,257996,10970,4413
21,24,Directed,21_24,,,3056,108811950,261347,188409,22503250,60993,210663
2,6,Directed,2_6,,,3088,659726733,39345,29134,507383648,549258,378634
24,13,Directed,24_13,,,6083,219943507,881863,696874,467062,50607,552597
25,9,Directed,25_9,,,60,2714562,795,536,654853,3420,2282
30,20,Directed,30_20,,,8,477295,0,0,92034,5349,1050
31,20,Directed,31_20,,,356,1706780,6928,2533,4700,3598,18517
35,31,Directed,35_31,,,3,219943,50,35,98954,2175,285
72,42,Directed,72_42,,,1489,78624667,260745,229167,1224724,110320,317774
47,50,Directed,47_50,,,2,113957,0,0,33204,2206,256
13,2,Directed,13_2,,,592,119502031,23331,21001,52241501,239229,65828
17,55,Directed,17_55,,,17645,228104658,895898,603753,900779,59336,520897
44,42,Directed,44_42,,,4258,123391268,445274,321788,309874,30794,248098
2,8,Directed,2_8,,,246,9104297,35513,31149,234965,21645,70791
6,41,Directed,6_41,,,32536,852790631,2901270,2161913,45808000,505200,2897080
1,34,Directed,1_34,,,274,3476311,14285,7585,2740,14588,32494
72,17,Directed,72_17,,,837,35328260,134804,121175,46461,93240,232553
5,34,Directed,5_34,,,807,9707300,40440,24233,1652,27457,121007
30,8,Directed,30_8,,,8391,171111663,544913,390845,11393738,140742,699196
26,20,Directed,26_20,,,167,2327832,8560,6319,54789,15517,20323
19,20,Directed,19_20,,,5,130571,231,119,12988,1622,328
36,13,Directed,36_13,,,22808,770754987,2850656,2259123,27872616,392185,2595671
33,24,Directed,33_24,,,3262,120254636,444015,331617,243319,15170,237393
50,42,Directed,50_42,,,1812,37383828,113684,87974,1064,17977,124778
12,78,Directed,12_78,,,1407,61011530,235843,190485,350401,44712,189541
32,17,Directed,32_17,,,8928,335437139,1296245,1120857,1659696,269652,1628166
33,12,Directed,33_12,,,1990,73238900,272281,233491,114885,79463,343387
51,29,Directed,51_29,,,7719,146363893,555888,388438,80470,172860,961992
53,42,Directed,53_42,,,816,39450093,140929,124889,615106,74796,227103
34,48,Directed,34_48,,,9278,381007713,1290496,1007663,17333451,412377,1868416
16,53,Directed,16_53,,,6637,145251135,569174,373803,1175162,51451,388477
9,55,Directed,9_55,,,5,162178,220,156,2008,3120,636
25,29,Directed,25_29,,,1124,37111058,139152,95501,162869,37866,182933
32,33,Directed,32_33,,,364,13358800,49868,42118,17765,28272,96846
37,8,Directed,37_8,,,1980,81636200,293343,258453,319063,79569,388232
33,23,Directed,33_23,,,15,542835,931,515,34794,1378,446
44,27,Directed,44_27,,,251,5712950,19100,15828,2453,12276,40815
49,47,Directed,49_47,,,1592,117178586,86475,74443,58069253,91519,245870
49,29,Directed,49_29,,,2428,52559030,194065,166653,184222,78445,317371
51,20,Directed,51_20,,,4,81036,282,193,3792,3975,712
2,27,Directed,2_27,,,1015,51513561,193218,164093,3036428,95424,296759
34,41,Directed,34_41,,,684,24324234,110633,91582,177565,63309,225524
46,8,Directed,46_8,,,5153,77180635,301090,198280,22898,55273,347565
47,40,Directed,47_40,,,3103,115525381,112381,96268,56137180,47612,193007
4,20,Directed,4_20,,,643,9451593,37348,30039,11466,36410,71855
34,33,Directed,34_33,,,1354,18541754,76124,55099,39489,7056,58319
13,37,Directed,13_37,,,31788,671827872,2660893,2044871,2125038,169919,1510372
41,21,Directed,41_21,,,549,73043571,370,283,37727728,76140,119910
55,12,Directed,55_12,,,3166,91398526,378225,314396,28906,160644,451513
15,22,Directed,15_22,,,1,65255,235,204,12805,4206,469
49,48,Directed,49_48,,,7491,193114688,724745,590226,221965,317257,1021828
48,44,Directed,48_44,,,1,40259,160,128,1845,1559,242
38,46,Directed,38_46,,,75,4174773,286,167,811883,5895,3648
49,17,Directed,49_17,,,4174,117178450,437599,361984,581829,135992,647185
51,27,Directed,51_27,,,4026,112282194,442268,348727,54218,105821,562460
36,41,Directed,36_41,,,568,22686492,88878,72535,322363,63804,188398
15,13,Directed,15_13,,,370,39619325,124904,117211,5795848,72032,175384
41,40,Directed,41_40,,,4,143320,515,443,1085,6032,830
4,29,Directed,4_29,,,4577,164548937,588958,463715,1698573,200328,641191
36,50,Directed,36_50,,,5000,97699474,348096,238858,4575671,18903,266464
17,19,Directed,17_19,,,10237,151921684,599489,365353,871085,76324,430063
41,26,Directed,41_26,,,122,5465050,20814,19288,27904,25389,27394
15,29,Directed,15_29,,,2,480983,0,0,141612,3958,856
6,4,Directed,6_4,,,63157,2022867746,7222848,5116765,49289401,639125,4268588
20,4,Directed,20_4,,,625,8933139,34868,28245,4403,33050,80789
6,22,Directed,6_22,,,914,32786841,130676,101046,328501,103212,176832
13,15,Directed,13_15,,,367,39260405,123722,114368,4094969,76534,200434
49,27,Directed,49_27,,,2435,76234966,289972,243121,243957,92919,308597
19,6,Directed,19_6,,,392,32111586,10696,9609,16844885,85857,75908
34,8,Directed,34_8,,,2298,85178468,339064,281523,644625,189953,528626
8,35,Directed,8_35,,,6334,133387798,503717,359633,1523740,61037,356573
9,39,Directed,9_39,,,1268,18401822,66025,55378,1272703,30905,109322
29,2,Directed,29_2,,,9,1418888,262,218,182443,14506,3171
41,2,Directed,41_2,,,631,24962573,94901,71288,607334,51903,129516
34,25,Directed,34_25,,,4628,125005711,438006,302882,17090575,42890,213395
24,4,Directed,24_4,,,1925,70572200,256601,227943,892667,79933,536572
55,37,Directed,55_37,,,1423,29163947,71954,58145,10935,25515,135112
25,40,Directed,25_40,,,9,385000,1452,1222,6637,10202,2285
17,12,Directed,17_12,,,23813,882695950,3405789,2886055,9099666,645813,3284395
38,39,Directed,38_39,,,3,108117,187,162,1801,2708,343
29,20,Directed,29_20,,,3435,45363430,77475,28567,5982646,29651,158691
33,4,Directed,33_4,,,365,13395500,50005,41920,45350,27348,115317
48,24,Directed,48_24,,,6470,235790233,893359,767310,2767893,248421,1010216
8,49,Directed,8_49,,,13504,335018780,1151271,840388,6258233,130444,874494
42,21,Directed,42_21,,,7887,262936431,360985,282042,93161272,136766,634340
2,13,Directed,2_13,,,884,195745331,23721,21845,172577415,300774,61180
15,39,Directed,15_39,,,2,496000,0,0,426504,4518,995
9,32,Directed,9_32,,,364,13358800,49868,43719,236139,27576,117085
56,49,Directed,56_49,,,4080,59363001,218122,128195,346951,26885,218863
37,41,Directed,37_41,,,91,3524700,13546,12634,11905,11410,27266
5,13,Directed,5_13,,,5297,78901676,291656,226333,21551,50074,395396
4,12,Directed,4_12,,,2973,126897226,461862,415493,669173,284657,649873
24,47,Directed,24_47,,,3866,172227848,410491,312926,41080485,74451,397482
1,29,Directed,1_29,,,369,13599673,50289,34537,33367,12574,24099
8,56,Directed,8_56,,,11104,101580805,413004,229129,298464,73833,667639
12,29,Directed,12_29,,,7985,284069467,1078579,849981,1400473,342447,1101714
47,33,Directed,47_33,,,566,62848868,137,17,38981313,29263,74742
4,39,Directed,4_39,,,2034,85460119,258817,223447,7648235,182523,398017
24,1,Directed,24_1,,,1011,37477620,138729,92956,110522,25936,105446
25,18,Directed,25_18,,,2189,82503265,89619,56243,37131927,67717,282699
20,39,Directed,20_39,,,3,120000,100,73,53505,2304,307
8,46,Directed,8_46,,,5142,77551335,302065,200253,75208,52324,307851
42,39,Directed,42_39,,,15356,267670542,749788,502265,24414964,123113,894098
21,42,Directed,21_42,,,8366,313804268,365867,280014,123160441,143084,579722
37,48,Directed,37_48,,,16198,421580974,1627003,1360232,937675,443704,2370416
39,41,Directed,39_41,,,8,753731,137,106,391640,11872,2132
49,6,Directed,49_6,,,29164,753924015,2611295,1977488,27323597,451852,2632088
51,33,Directed,51_33,,,2162,36585408,132780,95698,57388,34164,141793
